EstablishmentID	InspectionID	EstablishmentName	PlaceName	Address	Address2	City	State	Zip	TypeDescription	Latitude	Longitude	InspectionDate	Score	Grade	NameSearch	Intersection
30394	1131779	SAM'S CLUB #8276	 	6622 PRESTON HWY		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1549000	-85.6998000	2015-08-31 00:00:00	98		SAMSCLUB	

30394	1172301	SAM'S CLUB #8276	 	6622 PRESTON HWY		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1549000	-85.6998000	2016-02-15 00:00:00	100	A	SAMSCLUB	

30394	1172302	SAM'S CLUB #8276	 	6622 PRESTON HWY		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1549000	-85.6998000	2016-02-15 00:00:00	94		SAMSCLUB	

30399	1121949	BIG LOTS #175	 	5318 BARDSTOWN RD		LOUISVILLE	KY	40291	PRE-PACKAGED RETAIL	38.1664000	-85.6047000	2015-07-22 00:00:00	100		BIGLOTS	

30407	1154492	MANLEY'S MARATHON	 	7205 MANSLICK  RD		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1555000	-85.8014000	2015-11-24 00:00:00	98	A	MANLEYSMARATHON	

30407	1154493	MANLEY'S MARATHON	 	7205 MANSLICK  RD		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1555000	-85.8014000	2015-11-24 00:00:00	95		MANLEYSMARATHON	

30411	1125824	WALGREENS #12322	 	808 EASTERN PKWY		LOUISVILLE	KY	40217	PRE-PACKAGED RETAIL	38.2147000	-85.7417000	2015-08-11 00:00:00	96		WALGREENS	

30411	1128208	WALGREENS #12322	 	808 EASTERN PKWY		LOUISVILLE	KY	40217	PRE-PACKAGED RETAIL	38.2147000	-85.7417000	2015-08-19 00:00:00	100		WALGREENS	

30419	1143689	FIRST LINK SUPERMARKET	 	431 E LIBERTY ST		LOUISVILLE	KY	40202	SUPERMARKET WITH PROCESSING	38.2515000	-85.7453000	2015-10-13 00:00:00	100		FIRSTLINKSUPERMARKET	

30425	1113237	BIG LOTS #226	 	4121 SHELBYVILLE RD		LOUISVILLE	KY	40205	SUPERMARKET WITH PROCESSING	38.2532000	-85.6459000	2015-06-25 00:00:00	100		BIGLOTS	

30425	1182142	BIG LOTS #226	 	4121 SHELBYVILLE RD		LOUISVILLE	KY	40205	SUPERMARKET WITH PROCESSING	38.2532000	-85.6459000	2016-03-29 00:00:00	100		BIGLOTS	

30826	1104047	TIMOTHY'S ANGELS	 	1351 CATALPA AVE		LOUISVILLE	KY	40211	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2347000	-85.8015000	2015-05-27 00:00:00	100	A	TIMOTHYSANGELS	

30826	1151943	TIMOTHY'S ANGELS	 	1351 CATALPA AVE		LOUISVILLE	KY	40211	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2347000	-85.8015000	2015-11-13 00:00:00	100	A	TIMOTHYSANGELS	

30917	1116719	BRIGHT HORIZONS @ PLAINVIEW SCHOOL	 	10320 TIMBERWOOD CIRCLE		LOUISVILLE	KY	40223	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2346000	-85.5678000	2015-06-26 00:00:00	95	A	BRIGHTHORIZONSPLAINVIEWSCHOOL	

30917	1165038	BRIGHT HORIZONS @ PLAINVIEW SCHOOL	 	10320 TIMBERWOOD CIRCLE		LOUISVILLE	KY	40223	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2346000	-85.5678000	2016-01-12 00:00:00	100	A	BRIGHTHORIZONSPLAINVIEWSCHOOL	

30968	1116952	KIDDIE KAMPUS DAY CARE	 	3685 POPLAR LEVEL RD		LOUISVILLE	KY	40213	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2077000	-85.7147000	2015-07-09 00:00:00	98	A	KIDDIEKAMPUSDAYCARE	

30968	1160317	KIDDIE KAMPUS DAY CARE	 	3685 POPLAR LEVEL RD		LOUISVILLE	KY	40213	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2077000	-85.7147000	2015-12-17 00:00:00	100	A	KIDDIEKAMPUSDAYCARE	

30972	1142287	KINDER CARE	 	730 ZORN AVE		LOUISVILLE	KY	40206	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2688000	-85.6930000	2015-10-08 00:00:00	99	A	KINDERCARE	

30972	1176922	KINDER CARE	 	730 ZORN AVE		LOUISVILLE	KY	40206	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2688000	-85.6930000	2016-03-04 00:00:00	99	A	KINDERCARE	

30989	1147187	SOUTHSIDE CHRISTIAN DAYCARE INC.	 	5804 SOUTHSIDE DR		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1666000	-85.7651000	2015-10-27 00:00:00	98	A	SOUTHSIDECHRISTIANDAYCAREINC	

30989	1165194	SOUTHSIDE CHRISTIAN DAYCARE INC.	 	5804 SOUTHSIDE DR		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1666000	-85.7651000	2016-01-12 00:00:00	99	A	SOUTHSIDECHRISTIANDAYCAREINC	

30993	1110539	WEE CARE NURSERY	 	11616 MAIN ST		LOUISVILLE	KY	40243	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2447170	-85.5401210	2015-06-16 00:00:00	100	A	WEECARENURSERY	

30993	1159672	WEE CARE NURSERY	 	11616 MAIN ST		LOUISVILLE	KY	40243	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2447170	-85.5401210	2015-12-15 00:00:00	100	A	WEECARENURSERY	

30996	1107290	KIDDIE LAND DAY CARE CTR.	 	1152 DIXIE HGWY		LOUISVILLE	KY	40210	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2378000	-85.7869000	2015-06-05 00:00:00	98	A	KIDDIELANDDAYCARECTR	

30996	1174930	KIDDIE LAND DAY CARE CTR.	 	1152 DIXIE HGWY		LOUISVILLE	KY	40210	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2378000	-85.7869000	2016-02-25 00:00:00	100	A	KIDDIELANDDAYCARECTR	

31039	1109067	JOHNSON'S DAY CARE	 	5533 BRUCE AVE		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1463000	-85.7822000	2015-06-10 00:00:00	98	A	JOHNSONSDAYCARE	

31039	1109071	JOHNSON'S DAY CARE	 	5533 BRUCE AVE		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1463000	-85.7822000	2015-06-10 00:00:00	98	A	JOHNSONSDAYCARE	

31039	1167148	JOHNSON'S DAY CARE	 	5533 BRUCE AVE		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1463000	-85.7822000	2016-01-05 00:00:00	100	A	JOHNSONSDAYCARE	

31043	1149905	KINDER CARE LEARN CTR #424	 	3804 KLONDIKE LN		LOUISVILLE	KY	40218	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2080000	-85.6382000	2015-11-06 00:00:00	100	A	KINDERCARELEARNCTR	

31043	1178432	KINDER CARE LEARN CTR #424	 	3804 KLONDIKE LN		LOUISVILLE	KY	40218	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2080000	-85.6382000	2016-03-10 00:00:00	98	A	KINDERCARELEARNCTR	

31053	1121252	KINDER-CARE/SHELBYVILLE	 	8016 SHELBYVILLE RD		LOUISVILLE	KY	40222	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2481000	-85.6049000	2015-07-22 00:00:00	99	A	KINDERCARESHELBYVILLE	

31053	1166248	KINDER-CARE/SHELBYVILLE	 	8016 SHELBYVILLE RD		LOUISVILLE	KY	40222	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2481000	-85.6049000	2016-01-15 00:00:00	92	C	KINDERCARESHELBYVILLE	

31053	1166849	KINDER-CARE/SHELBYVILLE	 	8016 SHELBYVILLE RD		LOUISVILLE	KY	40222	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2481000	-85.6049000	2016-01-21 00:00:00	100	A	KINDERCARESHELBYVILLE	

31071	1148227	KINDER-CARE NEWBURG	 	2990 NEWBURG RD		LOUISVILLE	KY	40205	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2045000	-85.6929000	2015-10-29 00:00:00	100	A	KINDERCARENEWBURG	

31071	1179112	KINDER-CARE NEWBURG	 	2990 NEWBURG RD		LOUISVILLE	KY	40205	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2045000	-85.6929000	2016-03-15 00:00:00	93	C	KINDERCARENEWBURG	

31071	1180297	KINDER-CARE NEWBURG	 	2990 NEWBURG RD		LOUISVILLE	KY	40205	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2045000	-85.6929000	2016-03-21 00:00:00	98	A	KINDERCARENEWBURG	

31081	1116602	LOU. BAPT HOSP CHILD DEV.	 	4000 KRESGE WAY		LOUISVILLE	KY	40207	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2381000	-85.6386000	2015-07-07 00:00:00	98	A	LOUBAPTHOSPCHILDDEV	

31081	1187778	LOU. BAPT HOSP CHILD DEV.	 	4000 KRESGE WAY		LOUISVILLE	KY	40207	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2381000	-85.6386000	2016-04-21 00:00:00	100	A	LOUBAPTHOSPCHILDDEV	

31097	1142752	KINDER CARE/HERR LANE	 	2013 HERR LANE		LOUISVILLE	KY	40222	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2808000	-85.6247000	2015-10-09 00:00:00	100	A	KINDERCAREHERRLANE	

31097	1184023	KINDER CARE/HERR LANE	 	2013 HERR LANE		LOUISVILLE	KY	40222	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2808000	-85.6247000	2016-04-06 00:00:00	100	A	KINDERCAREHERRLANE	

31128	1106870	VALLEY VIEW CHURCH CHILD CARE	 	8911 OLD 3RD ST RD		LOUISVILLE	KY	40272	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1160000	-85.8152000	2015-06-04 00:00:00	98	A	VALLEYVIEWCHURCHCHILDCARE	

31128	1156806	VALLEY VIEW CHURCH CHILD CARE	 	8911 OLD 3RD ST RD		LOUISVILLE	KY	40272	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1160000	-85.8152000	2015-12-04 00:00:00	99	A	VALLEYVIEWCHURCHCHILDCARE	

31136	1161134	DROP-A-TOT DAY CARE	 	10411 WATTERSON TRAIL		LOUISVILLE	K`	40299	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1938000	-85.5669000	2015-12-21 00:00:00	100	A	DROPATOTDAYCARE	

31145	1116944	ST. JOSEPH CHILD DEV. CTR	 	2823 FRANKFORT AVE		LOUISVILLE	KY	40206	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2564000	-85.6896000	2015-07-08 00:00:00	100	A	STJOSEPHCHILDDEVCTR	

31145	1161370	ST. JOSEPH CHILD DEV. CTR	 	2823 FRANKFORT AVE		LOUISVILLE	KY	40206	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2564000	-85.6896000	2015-12-22 00:00:00	98	A	STJOSEPHCHILDDEVCTR	

31145	1188539	ST. JOSEPH CHILD DEV. CTR	 	2823 FRANKFORT AVE		LOUISVILLE	KY	40206	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2564000	-85.6896000	2016-04-26 00:00:00	98	A	STJOSEPHCHILDDEVCTR	

31189	1127903	MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER	 	306 ROY WILKINS BLVD		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2543000	-85.7659000	2015-08-17 00:00:00	98	A	MINIVERSITYDOWNTOWNCHILDDEVELOPMENTCENTER	

31189	1171290	MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER	 	306 ROY WILKINS BLVD		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2543000	-85.7659000	2016-02-09 00:00:00	100	A	MINIVERSITYDOWNTOWNCHILDDEVELOPMENTCENTER	

31202	1138001	CHESTNUT STREET YMCA	 	930 W CHESTNUT ST		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2498000	-85.7674000	2015-09-22 00:00:00	100	A	CHESTNUTSTREETYMCA	

31202	1183095	CHESTNUT STREET YMCA	 	930 W CHESTNUT ST		LOUISVILLE	KY	40203	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2498000	-85.7674000	2016-03-31 00:00:00	100	A	CHESTNUTSTREETYMCA	

31203	1124213	MAPLE GROVE DAY CARE	 	5911 E MANSLICK RD		LOUISVILLE	KY	40219	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1221000	-85.6519000	2015-08-04 00:00:00	100	A	MAPLEGROVEDAYCARE	

31203	1168527	MAPLE GROVE DAY CARE	 	5911 E MANSLICK RD		LOUISVILLE	KY	40219	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1221000	-85.6519000	2016-01-29 00:00:00	100	A	MAPLEGROVEDAYCARE	

31210	1107272	KEYSTONE LEARNING ACADEMY	 	1705 S 13TH ST		LOUISVILLE	KY	40210	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2243000	-85.7769000	2015-06-05 00:00:00	95	A	KEYSTONELEARNINGACADEMY	

31210	1175097	KEYSTONE LEARNING ACADEMY	 	1705 S 13TH ST		LOUISVILLE	KY	40210	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2243000	-85.7769000	2016-02-25 00:00:00	94	A	KEYSTONELEARNINGACADEMY	

31211	1148598	SOUTHSIDE CHRISTIAN DC II	 	4014 TAYLOR BLVD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1854000	-85.7844000	2015-10-30 00:00:00	98	A	SOUTHSIDECHRISTIANDCII	

31211	1183190	SOUTHSIDE CHRISTIAN DC II	 	4014 TAYLOR BLVD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1854000	-85.7844000	2016-04-01 00:00:00	97	A	SOUTHSIDECHRISTIANDCII	

31213	1149644	RIDGEWOOD CHILD DEV. CTR.	 	6209 GREENWOOD RD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1454000	-85.8676000	2015-11-04 00:00:00	91	A	RIDGEWOODCHILDDEVCTR	

31213	1192304	RIDGEWOOD CHILD DEV. CTR.	 	6209 GREENWOOD RD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1454000	-85.8676000	2016-05-11 00:00:00	98	A	RIDGEWOODCHILDDEVCTR	

31220	1132307	ADATH JESHURUN PRESCHOOL	 	2401 WOODBOURNE AVE		LOUISVILLE	KY	40205	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2280000	-85.6847000	2015-08-27 00:00:00	100	A	ADATHJESHURUNPRESCHOOL	

31229	1149311	HIGHLANDS EDUCATIONAL CENTER FOR KIDS	 	1436 EASTERN PKWY		LOUISVILLE	KY	40204	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2281190	-85.7162080	2015-11-03 00:00:00	99	A	HIGHLANDSEDUCATIONALCENTERFORKIDS	

31231	1144425	TEMPLE PRE-SCHOOL	 	5101 U.S. HIGHWAY 42		LOUISVILLE	KY	40241	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2912000	-85.6303000	2015-10-15 00:00:00	100	A	TEMPLEPRESCHOOL	

31231	1180962	TEMPLE PRE-SCHOOL	 	5101 U.S. HIGHWAY 42		LOUISVILLE	KY	40241	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2912000	-85.6303000	2016-03-23 00:00:00	99	A	TEMPLEPRESCHOOL	

31288	1115657	LA PETITE ACADEMY	 	10331 TIMBERWOOD CTR		LOUISVILLE	KY	40223	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2336000	-85.5705000	2015-06-26 00:00:00	98	A	LAPETITEACADEMY	

31288	1116717	LA PETITE ACADEMY	 	10331 TIMBERWOOD CTR		LOUISVILLE	KY	40223	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2336000	-85.5705000	2015-06-25 00:00:00	98	A	LAPETITEACADEMY	

31288	1165039	LA PETITE ACADEMY	 	10331 TIMBERWOOD CTR		LOUISVILLE	KY	40223	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2336000	-85.5705000	2016-01-12 00:00:00	96	A	LAPETITEACADEMY	

31299	1107730	SOUTHSIDE CHRISTIAN DAYCARE #3	 	7419 ST. ANDREWS CHURCH RD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1532000	-85.8060000	2015-06-08 00:00:00	100	A	SOUTHSIDECHRISTIANDAYCARE	

31299	1153832	SOUTHSIDE CHRISTIAN DAYCARE #3	 	7419 ST. ANDREWS CHURCH RD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1532000	-85.8060000	2015-11-20 00:00:00	99	A	SOUTHSIDECHRISTIANDAYCARE	

31301	1116603	HIGHLANDS COMMUNITY MINISTRIES / EASTERN STAR HOME	 	HIGHLAND DAYCARE		LOUISVILLE	KY	40204	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2432000	-85.7232000	2015-07-07 00:00:00	96	A	HIGHLANDSCOMMUNITYMINISTRIESEASTERNSTARHOME	

31322	1126868	BROWNSBORO HILLS HEALTHCARE AND REHAB. CENTER	 	2141 SYCAMORE AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2562000	-85.7053000	2015-08-11 00:00:00	95	A	BROWNSBOROHILLSHEALTHCAREANDREHABCENTER	

31322	1166810	BROWNSBORO HILLS HEALTHCARE AND REHAB. CENTER	 	2141 SYCAMORE AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2562000	-85.7053000	2016-01-19 00:00:00	87	C	BROWNSBOROHILLSHEALTHCAREANDREHABCENTER	

31322	1167328	BROWNSBORO HILLS HEALTHCARE AND REHAB. CENTER	 	2141 SYCAMORE AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2562000	-85.7053000	2016-01-25 00:00:00	100	A	BROWNSBOROHILLSHEALTHCAREANDREHABCENTER	

31323	1125798	CHRISTIAN HEALTH CENTER	 	920 S. 4TH STREET		LOUISVILLE	KY	40203	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2407000	-85.7598000	2015-08-07 00:00:00	95	A	CHRISTIANHEALTHCENTER	

31323	1188253	CHRISTIAN HEALTH CENTER	 	920 S. 4TH STREET		LOUISVILLE	KY	40203	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2407000	-85.7598000	2016-04-25 00:00:00	96	A	CHRISTIANHEALTHCENTER	

31329	1127342	ESSEX NURSING & REHABILITATION CENTER	 	9600 LAMBOURNE BLVD		LOUISVILLE	KY	40201	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1135000	-85.8145000	2015-08-13 00:00:00	100	A	ESSEXNURSINGREHABILITATIONCENTER	

31329	1170704	ESSEX NURSING & REHABILITATION CENTER	 	9600 LAMBOURNE BLVD		LOUISVILLE	KY	40201	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1135000	-85.8145000	2016-02-08 00:00:00	100	A	ESSEXNURSINGREHABILITATIONCENTER	

31330	1123401	GEORGETOWN MANOR	 	900 GAGEL AVENUE		LOUISVILLE	KY	40216	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1721000	-85.8060000	2015-07-31 00:00:00	100	A	GEORGETOWNMANOR	

31330	1168355	GEORGETOWN MANOR	 	900 GAGEL AVENUE		LOUISVILLE	KY	40216	FOOD SERVICE (HOSPITAL / NURSING HOME	38.1721000	-85.8060000	2016-01-28 00:00:00	100	A	GEORGETOWNMANOR	

31331	1159696	GOLDEN LIVING CENTER HILLCREEK	 	3116 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2104000	-85.6291000	2015-12-15 00:00:00	98	A	GOLDENLIVINGCENTERHILLCREEK	

31331	1185626	GOLDEN LIVING CENTER HILLCREEK	 	3116 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2104000	-85.6291000	2016-04-12 00:00:00	97	A	GOLDENLIVINGCENTERHILLCREEK	

31332	1111887	HIGHLANDS HEALTH & REHAB CNTR	 	1705 STEVENS AVENUE		LOUISVILLE	KY	40205	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2294000	-85.7116000	2015-06-22 00:00:00	94	A	HIGHLANDSHEALTHREHABCNTR	

31332	1159284	HIGHLANDS HEALTH & REHAB CNTR	 	1705 STEVENS AVENUE		LOUISVILLE	KY	40205	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2294000	-85.7116000	2015-12-14 00:00:00	96	A	HIGHLANDSHEALTHREHABCNTR	

31334	1144429	GOOD SAMARITAN	 	3500 GOOD SAMARITAN WAY		LOUISVILLE	KY	40299	FOOD SERVICE	38.1968000	-85.5621000	2015-10-15 00:00:00	100	A	GOODSAMARITAN	

31334	1179757	GOOD SAMARITAN	 	3500 GOOD SAMARITAN WAY		LOUISVILLE	KY	40299	FOOD SERVICE	38.1968000	-85.5621000	2016-03-17 00:00:00	95	A	GOODSAMARITAN	

31335	1144916	LOU. PROTESTANT ALTENHEIM	 	936 BARRET AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2385000	-85.7307000	2015-10-15 00:00:00	91	C	LOUPROTESTANTALTENHEIM	

31335	1145782	LOU. PROTESTANT ALTENHEIM	 	936 BARRET AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2385000	-85.7307000	2015-10-21 00:00:00	100	A	LOUPROTESTANTALTENHEIM	

31336	1125806	MASONIC HOMES OF KENTUCKY / LOUISVILLE BRANCH	 	240 MASONIC HOME DR		LOUISVILLE	KY	40041	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2576000	-85.6659000	2015-08-10 00:00:00	98	A	MASONICHOMESOFKENTUCKYLOUISVILLEBRANCH	

31336	1165908	MASONIC HOMES OF KENTUCKY / LOUISVILLE BRANCH	 	240 MASONIC HOME DR		LOUISVILLE	KY	40041	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2576000	-85.6659000	2016-01-14 00:00:00	100	A	MASONICHOMESOFKENTUCKYLOUISVILLEBRANCH	

31337	1146213	SIGNATURE HEALTHCARE OF EAST LOUISVILLE	 	2529 SIX MILE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2084000	-85.5867000	2015-10-26 00:00:00	98	A	SIGNATUREHEALTHCAREOFEASTLOUISVILLE	

31337	1176954	SIGNATURE HEALTHCARE OF EAST LOUISVILLE	 	2529 SIX MILE LANE		LOUISVILLE	KY	40220	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2084000	-85.5867000	2016-03-04 00:00:00	100	A	SIGNATUREHEALTHCAREOFEASTLOUISVILLE	

31340	1120763	MT. HOLLY NURSING CENTER	 	446 MT. HOLLY AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2605000	-85.7042000	2015-07-21 00:00:00	91	C	MTHOLLYNURSINGCENTER	

31340	1122342	MT. HOLLY NURSING CENTER	 	446 MT. HOLLY AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2605000	-85.7042000	2015-07-27 00:00:00	98	A	MTHOLLYNURSINGCENTER	

31340	1143678	MT. HOLLY NURSING CENTER	 	446 MT. HOLLY AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2605000	-85.7042000	2015-07-21 00:00:00	91	C	MTHOLLYNURSINGCENTER	

31340	1144091	MT. HOLLY NURSING CENTER	 	446 MT. HOLLY AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2605000	-85.7042000	2015-07-21 00:00:00	91	C	MTHOLLYNURSINGCENTER	

31340	1162563	MT. HOLLY NURSING CENTER	 	446 MT. HOLLY AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2605000	-85.7042000	2015-12-30 00:00:00	96	A	MTHOLLYNURSINGCENTER	

31341	1116604	KINDRED NURSING REHABILITATION BASHFORD	 	3535 BARDSTOWN RD		LOUISVILLE	KY	40218	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2011000	-85.6623000	2015-07-07 00:00:00	95	A	KINDREDNURSINGREHABILITATIONBASHFORD	

31341	1161952	KINDRED NURSING REHABILITATION BASHFORD	 	3535 BARDSTOWN RD		LOUISVILLE	KY	40218	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2011000	-85.6623000	2015-12-28 00:00:00	78	C	KINDREDNURSINGREHABILITATIONBASHFORD	

31341	1168271	KINDRED NURSING REHABILITATION BASHFORD	 	3535 BARDSTOWN RD		LOUISVILLE	KY	40218	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2011000	-85.6623000	2016-01-05 00:00:00	100	A	KINDREDNURSINGREHABILITATIONBASHFORD	

31343	1106865	PARKWAY MEDICAL CENTER	 	1155 EASTERN PARKWAY		LOUISVILLE	KY	40217	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2260000	-85.7276000	2015-06-05 00:00:00	99	A	PARKWAYMEDICALCENTER	

31343	1161113	PARKWAY MEDICAL CENTER	 	1155 EASTERN PARKWAY		LOUISVILLE	KY	40217	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2260000	-85.7276000	2015-12-22 00:00:00	100	A	PARKWAYMEDICALCENTER	

31345	1113238	SACRED HEART HOME	 	2120 PAYNE STREET		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2513000	-85.7071000	2015-06-24 00:00:00	100	A	SACREDHEARTHOME	

31345	1161433	SACRED HEART HOME	 	2120 PAYNE STREET		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2513000	-85.7071000	2015-12-23 00:00:00	90	A	SACREDHEARTHOME	

31345	1187134	SACRED HEART HOME	 	2120 PAYNE STREET		LOUISVILLE	KY	40206	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2513000	-85.7071000	2016-04-18 00:00:00	100	A	SACREDHEARTHOME	

31346	1152557	GOLDEN LIVING CENTER	 	227 BROWNS LN		LOUISVILLE	KY	40207	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2503000	-85.6450000	2015-11-16 00:00:00	100	A	GOLDENLIVINGCENTER	

31360	1144426	LA PETITE ACADEMY	 	9505 U S HWY 42		LOUISVILLE	KY	40059	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.3436000	-85.6194000	2015-10-15 00:00:00	99	A	LAPETITEACADEMY	

