business_id,result,date,description,type,score
497DC575-27FF-406E-A10E-A061447DCE96,PASS,20150818,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

497DC575-27FF-406E-A10E-A061447DCE96,PASS,20140526,"Convenience / Variety: Satisfactory - No Immediate Action Required by PHI, Sample Taken - Other",Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20160129,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,followup,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20160128,"Banquet Hall: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20151020,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20150626,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20150303,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20141117,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,followup,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20141104,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20140704,"Banquet Hall: Satisfactory - No Immediate Action Required by PHI, HACCP Audit",Routine,100

267A11DD-5FD2-4F2E-8E46-79720A6B2182,PASS,20160512,Restaurant: Food Handler Education on Site,Routine,100

267A11DD-5FD2-4F2E-8E46-79720A6B2182,PASS,20150731,Restaurant: Food Handler Education on Site,followup,100

267A11DD-5FD2-4F2E-8E46-79720A6B2182,PASS,20150730,Restaurant: Food Handler Education on Site,Routine,100

267A11DD-5FD2-4F2E-8E46-79720A6B2182,PASS,20150730,Restaurant: Food Handler Education on Site,Routine,100

267A11DD-5FD2-4F2E-8E46-79720A6B2182,PASS,20150427,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

267A11DD-5FD2-4F2E-8E46-79720A6B2182,PASS,20141017,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Sample Taken - Other",Routine,100

267A11DD-5FD2-4F2E-8E46-79720A6B2182,PASS,20140718,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Sample Taken - Other",Routine,100

4624F7CB-F3ED-421F-BBF4-90CBB7629042,PASS,20150804,Butcher Shop: Food Handler Education on Site,Routine,100

4624F7CB-F3ED-421F-BBF4-90CBB7629042,PASS,20150213,Butcher Shop: Food Handler Education on Site,Routine,100

4624F7CB-F3ED-421F-BBF4-90CBB7629042,PASS,20141028,Butcher Shop: Food Handler Education on Site,Routine,100

4624F7CB-F3ED-421F-BBF4-90CBB7629042,PASS,20140612,Butcher Shop: Food Handler Education on Site,Routine,100

BFDA6680-1C13-4877-9274-CBD73372E92A,PASS,20160330,"Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

BFDA6680-1C13-4877-9274-CBD73372E92A,PASS,20151006,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

BFDA6680-1C13-4877-9274-CBD73372E92A,PASS,20150320,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

5827533A-31D1-4542-A1B4-2C6D81904840,PASS,20150728,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

5827533A-31D1-4542-A1B4-2C6D81904840,PASS,20150501,Restaurant: Food Handler Education on Site,Routine,100

5827533A-31D1-4542-A1B4-2C6D81904840,PASS,20141024,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

5827533A-31D1-4542-A1B4-2C6D81904840,PASS,20141010,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed, Sample Taken - Other",Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20160114,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20150924,"Banquet Hall: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20150618,Banquet Hall: Food Handler Education on Site,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20150206,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20141023,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20140725,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20151114,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20150602,Restaurant: Food Handler Education on Site,Routine,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20140808,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

82323D10-BB42-46D3-A80C-71882400FE5A,PASS,20160511,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

82323D10-BB42-46D3-A80C-71882400FE5A,PASS,20150923,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

82323D10-BB42-46D3-A80C-71882400FE5A,PASS,20150623,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

37E32E04-2ACB-4CDA-9003-7C2F107197A8,PASS,20150429,Supermarket: Satisfactory - No Immediate Action Required by PHI,Routine,100

F542E41B-1D91-47EF-984A-49E2ABD15933,PASS,20160511,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

F542E41B-1D91-47EF-984A-49E2ABD15933,PASS,20150925,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

F542E41B-1D91-47EF-984A-49E2ABD15933,PASS,20150519,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

F542E41B-1D91-47EF-984A-49E2ABD15933,PASS,20141023,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site, Sample Taken - Other",Routine,100

F542E41B-1D91-47EF-984A-49E2ABD15933,PASS,20140611,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20160127,"Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20151102,"Group / Lodging Home (>9): Food Handler Education on Site, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20150707,"Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20150310,"Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20141112,"Group / Lodging Home (>9): Food Handler Education on Site, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20140709,"Group / Lodging Home (>9): Food Handler Education on Site, Sample Taken - Water",Routine,100

42BDA616-56A0-4B7A-A360-367F3A1AEF37,PASS,20160226,Hospital: Satisfactory - No Immediate Action Required by PHI,Routine,100

42BDA616-56A0-4B7A-A360-367F3A1AEF37,PASS,20151125,Hospital: Satisfactory - No Immediate Action Required by PHI,Routine,100

42BDA616-56A0-4B7A-A360-367F3A1AEF37,PASS,20150825,Hospital: Satisfactory - No Immediate Action Required by PHI,followup,100

42BDA616-56A0-4B7A-A360-367F3A1AEF37,PASS,20150812,Hospital: Food Handler Education on Site,Routine,100

42BDA616-56A0-4B7A-A360-367F3A1AEF37,PASS,20150414,Hospital: Food Handler Education on Site,Routine,100

42BDA616-56A0-4B7A-A360-367F3A1AEF37,PASS,20141110,Hospital: Satisfactory - No Immediate Action Required by PHI,Routine,100

42BDA616-56A0-4B7A-A360-367F3A1AEF37,PASS,20140813,Hospital: Satisfactory - No Immediate Action Required by PHI,Routine,100

83720D2C-A83A-4CC0-A082-53615B7945B2,PASS,20151207,"Banquet Hall: Satisfactory - No Immediate Action Required by PHI, Sample Taken - Other",Routine,100

83720D2C-A83A-4CC0-A082-53615B7945B2,PASS,20150624,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

83720D2C-A83A-4CC0-A082-53615B7945B2,PASS,20141121,"Banquet Hall: Satisfactory - No Immediate Action Required by PHI, Sample Taken - Other",Routine,100

D5B66A45-2E15-412A-A939-615E28CA220E,PASS,20150805,Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI,Routine,100

D5B66A45-2E15-412A-A939-615E28CA220E,PASS,20150616,Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI,Routine,100

D5B66A45-2E15-412A-A939-615E28CA220E,PASS,20140627,Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI,Routine,100

9CEE796F-7DCC-49E1-BC30-BBC5BB701759,PASS,20150625,Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI,Routine,100

9CEE796F-7DCC-49E1-BC30-BBC5BB701759,PASS,20141203,Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI,Routine,100

B9A9D8FC-1E84-4AB4-AC1F-A4759102322C,PASS,20160322,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

B9A9D8FC-1E84-4AB4-AC1F-A4759102322C,PASS,20151124,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

B9A9D8FC-1E84-4AB4-AC1F-A4759102322C,PASS,20150511,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

B9A9D8FC-1E84-4AB4-AC1F-A4759102322C,PASS,20141103,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

B9A9D8FC-1E84-4AB4-AC1F-A4759102322C,PASS,20140624,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

0CB99D21-DF26-45AA-9775-B223D0E57D88,PASS,20160303,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

A4A182B2-4342-483E-9406-7BF880C886A5,PASS,20160412,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

A4A182B2-4342-483E-9406-7BF880C886A5,PASS,20150727,Baked Goods - Retail: Food Handler Education on Site,Routine,100

A4A182B2-4342-483E-9406-7BF880C886A5,PASS,20150603,Baked Goods - Retail: Food Handler Education on Site,followup,100

A4A182B2-4342-483E-9406-7BF880C886A5,PASS,20150529,Baked Goods - Retail: Food Handler Education on Site,Routine,100

A4A182B2-4342-483E-9406-7BF880C886A5,PASS,20140526,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,followup,100

4806DF60-71C2-4738-8467-D4D0CA60AB57,PASS,20160510,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

4806DF60-71C2-4738-8467-D4D0CA60AB57,PASS,20150922,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

4806DF60-71C2-4738-8467-D4D0CA60AB57,PASS,20150514,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

4806DF60-71C2-4738-8467-D4D0CA60AB57,PASS,20140917,"Restaurant: Food Handler Education on Site, Sample Taken - Other",Routine,100

8239C75B-F99D-4FED-B967-76F94A1D5F17,PASS,20151203,Restaurant: Food Handler Education on Site,Routine,100

8239C75B-F99D-4FED-B967-76F94A1D5F17,PASS,20150623,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

8239C75B-F99D-4FED-B967-76F94A1D5F17,PASS,20140826,Restaurant: Food Handler Education on Site,Routine,100

8239C75B-F99D-4FED-B967-76F94A1D5F17,PASS,20140610,Restaurant: Food Handler Education on Site,Routine,100

8807B262-D480-4706-A88C-52A20CF47DAF,PASS,20160408,Retirement Home: Food Handler Education on Site,Routine,100

8807B262-D480-4706-A88C-52A20CF47DAF,PASS,20151207,Retirement Home: Satisfactory - No Immediate Action Required by PHI,Routine,100

8807B262-D480-4706-A88C-52A20CF47DAF,PASS,20150703,"Retirement Home: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

8807B262-D480-4706-A88C-52A20CF47DAF,PASS,20150219,"Retirement Home: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

8807B262-D480-4706-A88C-52A20CF47DAF,PASS,20140902,"Retirement Home: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

FEAC65F2-9A07-4AE1-8D7C-DE578742A344,PASS,20151118,"Convenience / Variety: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

FEAC65F2-9A07-4AE1-8D7C-DE578742A344,PASS,20150514,"Convenience / Variety: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

EF1A15B0-6521-423B-80BF-C0460E2408D6,PASS,20151216,Cafeteria: Satisfactory - No Immediate Action Required by PHI,Routine,100

EF1A15B0-6521-423B-80BF-C0460E2408D6,PASS,20150605,"Cafeteria: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

EF1A15B0-6521-423B-80BF-C0460E2408D6,PASS,20140730,Cafeteria: Satisfactory - No Immediate Action Required by PHI,Routine,100

473CADB7-C78D-4090-8739-E11B32A64CCD,PASS,20160317,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

473CADB7-C78D-4090-8739-E11B32A64CCD,PASS,20151201,Restaurant: Food Handler Education on Site,Routine,100

473CADB7-C78D-4090-8739-E11B32A64CCD,PASS,20150727,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

473CADB7-C78D-4090-8739-E11B32A64CCD,PASS,20150119,Restaurant: Food Handler Education on Site,Routine,100

473CADB7-C78D-4090-8739-E11B32A64CCD,PASS,20141020,Restaurant: Food Handler Education on Site,Routine,100

473CADB7-C78D-4090-8739-E11B32A64CCD,PASS,20140620,"Restaurant: Food Handler Education on Site, Product Seized & Destroyed",Routine,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20160425,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20151204,Restaurant: Food Handler Education on Site,Routine,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20150820,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",followup,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20150818,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20150427,Restaurant: Food Handler Education on Site,Routine,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20141021,Restaurant: Food Handler Education on Site,Routine,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20141017,"Restaurant: Establishment Re-opened, Food Handler Education on Site",followup,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,CL,20141017,"Restaurant: Food Handler Education on Site, HPPA Section 13 Closure Order Served",Routine,0

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20140710,Restaurant: Food Handler Education on Site,followup,100

CA85D522-0C09-4E06-9FD5-01AB4DD4C9D6,PASS,20140708,Restaurant: Food Handler Education on Site,Routine,100

CF1F7E70-40A0-48FC-8849-0356B645DCAD,PASS,20160202,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

CF1F7E70-40A0-48FC-8849-0356B645DCAD,PASS,20151105,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

CF1F7E70-40A0-48FC-8849-0356B645DCAD,PASS,20150707,Banquet Hall: Food Handler Education on Site,Routine,100

CF1F7E70-40A0-48FC-8849-0356B645DCAD,PASS,20150220,Banquet Hall: Food Handler Education on Site,Routine,100

7DF8FBF1-C1AF-4B38-9CCA-058972A9E7E6,PASS,20160420,"Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

7DF8FBF1-C1AF-4B38-9CCA-058972A9E7E6,PASS,20151118,Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI,Routine,100

7DF8FBF1-C1AF-4B38-9CCA-058972A9E7E6,PASS,20150727,"Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

7DF8FBF1-C1AF-4B38-9CCA-058972A9E7E6,PASS,20150416,"Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

0B41202C-40AC-4861-B96F-13629E473747,PASS,20151210,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

0B41202C-40AC-4861-B96F-13629E473747,PASS,20150507,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

0B41202C-40AC-4861-B96F-13629E473747,PASS,20141111,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

0B41202C-40AC-4861-B96F-13629E473747,PASS,20140605,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

0B41202C-40AC-4861-B96F-13629E473747,PASS,20140605,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20160418,Restaurant: Food Handler Education on Site,Routine,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20151202,Restaurant: Food Handler Education on Site,Routine,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20150713,Restaurant: Food Handler Education on Site,Routine,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20150206,Restaurant: Food Handler Education on Site,followup,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20150203,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20150203,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20140929,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

FE853611-D18D-4E4D-8A4E-16C78487F0D8,PASS,20140521,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

4982C059-518C-416A-9F5E-1B023F47BE15,PASS,20150527,Convenience / Variety: Food Handler Education on Site,Routine,100

4982C059-518C-416A-9F5E-1B023F47BE15,PASS,20150527,Convenience / Variety: Food Handler Education on Site,Routine,100

4982C059-518C-416A-9F5E-1B023F47BE15,PASS,20141031,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

834371FC-1691-4E2F-907C-1E45D54FB5C9,PASS,20151211,"Serving Kitchen: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site, Sample Taken - Other",Routine,100

834371FC-1691-4E2F-907C-1E45D54FB5C9,PASS,20151211,"Serving Kitchen: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

834371FC-1691-4E2F-907C-1E45D54FB5C9,PASS,20141210,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20160114,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20150924,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20150618,Banquet Hall: Food Handler Education on Site,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20150206,Banquet Hall: Food Handler Education on Site,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20141023,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

2D83F43B-D39C-42B9-940A-216865AA6508,PASS,20140725,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

43932877-74B9-461E-A891-2767473B0EF1,PASS,20150924,Snack Bar / Refreshment Stand: Food Handler Education on Site,Routine,100

43932877-74B9-461E-A891-2767473B0EF1,PASS,20141010,Snack Bar / Refreshment Stand: Food Handler Education on Site,Routine,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20160127,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20150924,Restaurant: Food Handler Education on Site,Routine,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20150710,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20150707,Restaurant: Food Handler Education on Site,Routine,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20150324,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20141024,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20141024,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

6B6D9828-E3A2-4BBF-843E-28304E460E8D,PASS,20140730,Restaurant: Food Handler Education on Site,Routine,100

8822B656-86CD-474E-BEBF-299749873A7E,PASS,20160414,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

8822B656-86CD-474E-BEBF-299749873A7E,PASS,20151105,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

8822B656-86CD-474E-BEBF-299749873A7E,PASS,20150313,"Banquet Hall: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

8822B656-86CD-474E-BEBF-299749873A7E,PASS,20141127,"Banquet Hall: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

8822B656-86CD-474E-BEBF-299749873A7E,PASS,20140616,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20160127,"Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20151102,"Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20150707,"Group / Lodging Home (>9): Food Handler Education on Site, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20150310,"Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20141112,"Group / Lodging Home (>9): Food Handler Education on Site, Sample Taken - Water",Routine,100

964A8509-EF8F-4835-A63F-2E7369581DBA,PASS,20140709,"Group / Lodging Home (>9): Food Handler Education on Site, Sample Taken - Water",Routine,100

9D32456E-E923-42F9-8CDF-3122A2B64DD0,PASS,20160401,Restaurant: Food Handler Education on Site,Routine,100

9D32456E-E923-42F9-8CDF-3122A2B64DD0,PASS,20151027,Restaurant: Food Handler Education on Site,Routine,100

9D32456E-E923-42F9-8CDF-3122A2B64DD0,PASS,20150323,Restaurant: Food Handler Education on Site,followup,100

9D32456E-E923-42F9-8CDF-3122A2B64DD0,PASS,20150318,Restaurant: Food Handler Education on Site,Routine,100

9D32456E-E923-42F9-8CDF-3122A2B64DD0,PASS,20150318,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

9D32456E-E923-42F9-8CDF-3122A2B64DD0,PASS,20140925,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

32D46FB8-1363-4AC5-BFAE-31441396C649,PASS,20160129,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

32D46FB8-1363-4AC5-BFAE-31441396C649,PASS,20151217,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

32D46FB8-1363-4AC5-BFAE-31441396C649,PASS,20150611,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

32D46FB8-1363-4AC5-BFAE-31441396C649,PASS,20150113,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

32D46FB8-1363-4AC5-BFAE-31441396C649,PASS,20150113,Restaurant: Food Handler Education on Site,Routine,100

97684974-D3E8-4265-A7CF-33D60D5CE934,PASS,20160211,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

97684974-D3E8-4265-A7CF-33D60D5CE934,PASS,20150805,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

97684974-D3E8-4265-A7CF-33D60D5CE934,PASS,20150225,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

97684974-D3E8-4265-A7CF-33D60D5CE934,PASS,20141103,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

97684974-D3E8-4265-A7CF-33D60D5CE934,PASS,20141103,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

97684974-D3E8-4265-A7CF-33D60D5CE934,PASS,20140813,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20160413,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20151105,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20150706,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20150630,"Restaurant: Food Handler Education on Site, Product Seized & Destroyed, Ticket Served - Part 1",Routine,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20150212,Restaurant: Food Handler Education on Site,Routine,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20140917,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20140917,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20140625,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

65B4C225-1384-44DC-AD4E-42B1A652F1C0,PASS,20140617,"Restaurant: Food Handler Education on Site, Ticket Served - Part 1",Routine,100

515F494E-B343-46BD-A1C0-56D6D85C0817,PASS,20151202,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

515F494E-B343-46BD-A1C0-56D6D85C0817,PASS,20151202,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

515F494E-B343-46BD-A1C0-56D6D85C0817,PASS,20150625,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

515F494E-B343-46BD-A1C0-56D6D85C0817,PASS,20140801,Serving Kitchen: Food Handler Education on Site,Routine,100

515F494E-B343-46BD-A1C0-56D6D85C0817,PASS,20140619,"Serving Kitchen: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed",Routine,100

