Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1770828,METROPOLITAN ASIAN FAMILY SERVICES,METROPOLITAN ASIAN FAMILY SERVICES/GOLDEN DINER,2225592,Golden Diner,Risk 1 (High),7541 N WESTERN AVE ,CHICAGO,IL,60645,05/16/2016,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED REAR EXIT DOOR LEADING TO OUTSIDE DUMPSTERS WITH 1/4 INCH GAP AT RIGHT SIDE. MUST REPLACE DAMAGED DOOR SWEEP AND MAINTAIN. OBSERVED NO PEST CONTROL LOG BOOK ON SITE, MUST CONTACT PEST CONTROL COMPANY AND PROVIDE PEST CONTROL LOG BOOK FOR INSPECTION AT TIME OF INSPECTION. SERIOUS VIOLATION 7-38-020 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED ONLY 1 SINK STOPPER. MUST PROVIDE 3 SINK STOPPERS IN ORDER TO PROPERLY UTILIZE 3 CONPARTMENT SINK TO WASH, RINSE AND SANITIZE DISHES AND UTENSILS. OBSERVED BACK FLOW PREVENTION DEVICE NEEDED ON MOP SINK. INSTALL AND MAINTAIN | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: OBSERVED INACCURATE THERMOMETERS WITHIN REACH IN REFRIGERATOR IN KITCHEN AND NO THERMOMETERS WITHIN STAFF REFRIGERATOR AND SMALL REFRIGERATOR IN DRY STORAGE ROOM. MUST CALIBRATE AND PROVIDE WORKING THERMOMETERS IN ALL REFRIGERATION UNITS AND MAINTAIN.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED VENT IN 2ND FLOOR WASHROOM WITH DUST ACCUMULATION. CLEAN AND MAINTAIN.",42.0187007685644,-87.69003571869439,"(42.0187007685644, -87.69003571869439)"
1770601,THE  SPICE,THE SPICE,1991580,Restaurant,Risk 1 (High),2886 N MILWAUKEE AVE ,CHICAGO,IL,60618,05/11/2016,Canvass Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: VIOLATION CORRECTED AT THIS TIME.  | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: VIOLATION CORRECTED AT THIS TIME.",41.93370712206539,-87.71523952905538,"(41.93370712206539, -87.71523952905538)"
1770832,ILLINOIS BAR & GRILL,ILLINOIS BAR & GRILL,1142728,Restaurant,Risk 1 (High),5700 S CICERO ,CHICAGO,IL,60638,05/16/2016,Canvass Re-Inspection,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NEW CUTTING BOARDS NEEDED. WORN WITH DEEP CUTS, DISCOLORED. MUST REPLACE AND MAINTAIN | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ALL COOKING EQUIPMENT IN NEED OF CLEANING TO REMMOVE ALL GREASE AND DEBRIS. HOOD VENTILATION IN NEED OF CLEANING TO REMOVE ALL BUILD UP. ALL CONTACT SURFACES IN NEED OF CLEANING TO REMOVE ALL BUILD UP. MUST CLEAN AND MAINTAIN AT ALL TIMES.  
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS UNDER AND AROUND ALL COOKING EQUIPMENT, UNDER 3 COMPARTMENT AND FRONT BAR AREA IN NEED OF DETAIL CLEANING TO REMOVE ALL FOOD DEBRIS AND BUILD UP. MUST DETAIL CLEAN AND MAINTAIN AT ALL TIMES.  
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS IN NEED OF CLEANING TO REMOVE ALL FOOD SPLATTER. MUST CLEAN AND MAINTAIN.  
 | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments:  ALL WIPING CLOTHS MUST BE STORED IN A CLEAN SANITIZING SOLUTION. MUST CORRECT AND MAINTAIN | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHTS IN BASEMENT STORAGE AREA IN NEED OF SHIELDS. 
MUST PROVIDE AND MAINTAIN. 
 | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CORRECTED 
CHEMICAL TEST STRIPS NOW ON SITE. 
",41.789329323265385,-87.74164564419637,"(41.789329323265385, -87.74164564419637)"
1766224,312 CHICAGO,312 CHICAGO,1803058,Restaurant,Risk 1 (High),136 N LA SALLE ST ,CHICAGO,IL,60602,05/16/2016,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Cutting boards that had deep cuts in kitchen prep areas, 1st floor, bsmt, shall be replaced. 
Reach in cooler gasket in bar area in state of disrepair, shall be repaired/replaced. 
Walk in cooler shelving/racks in bsmt that had peeling paint/rust, shall be repaired/replaced. 
Kitchen storage shelving/racks in bsmt prep area that had peeling paint/rust, shall be repaired/replaced, Shelving/racks by dish washing area that had peeling paint/rust, shall be repaired/replaced. 
Reach in cooler shelving/racks in prep areas, bar areas that had peeling paint/rust, shall be repaired/replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Walk in cooler shelving/racks in walk in cooler not clean, need detailed cleaning(crevices), door gaskets of reach in coolers not clean, need detailed cleaning. 
Non food contact surfaces of cooking equipment(1st floor), not clean, had excess grease build up, needs detailed cleaning(crevices). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors that had broken, damaged floor tiles by dish washing areas, shall be repaired/replaced, floors in bsmt dish washing area, and by prep area, need re-grouting. 
Floors in walk in cooler under shelving/racks not clean, need detailed cleaning(corners). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Ceiling in kitchen area above dish machine had peeling paint, shall be repaired/sealed. 
Ceiling tiles in bsmt prep area not clean, need cleaning. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Exposed hand sink faucet in bar area leaking at neck, shall be repaired/replaced. 
",41.88415863562356,-87.63257719833739,"(41.88415863562356, -87.63257719833739)"
1770818,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,1645699,Restaurant,Risk 2 (Medium),909 W WASHINGTON BLVD ,CHICAGO,IL,60607,05/16/2016,Complaint,Pass w/ Conditions,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: DRAIN LINE FROM CEILING IN TOILET ROOM HANDSINK. INSTD TO PROPERLY ROUTE DRAIN. REAR EXPOSED HANDSINK SLOW DRAINING. INSTD TO REPAIR SAME. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHTSHIELDS MISSING FOR WALK-IN COOLER AND FREEZER LIGHTS. PROVIDE SAME. | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: INSPECTION REPORT SUMMARY NOT DISPLAYED OR VISIBLE TO CUSTOMERS. INSTD TO HAVE DISPLAYED AND VISIBLE TO CUSTOMERS AT ALL TIMES. CITATION ISSUED 7-42-010B SERIOUS. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATION FROM 6/25/15 REPORT 1559547 NOT CORRECTED:  
45- MUST PROVIDE IDPH FOOD HANDLER CERTIFICATES FOR EMPLOYEES AS REQUIRED. 
NO LOGS/RECORDS/CERTIFICATES ON SITE FOR EMPLOYEES AS REQUIRED.  
CITATION ISSUED 7-42-090 SERIOUS.",41.882987317760424,-87.65014022876997,"(41.882987317760424, -87.65014022876997)"
1770822,CARNICERIA GUANAJUATO #3,CARNICERIA GUANAJUATO #3,2060960,Grocery Store,Risk 1 (High),3132-3142 N CALIFORNIA AVE ,CHICAGO,IL,60618,05/16/2016,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAK AT THE FAUCET BASE AND THE HOT WATER FAUCET HANDLE AT THE 3-COMP SINK LOCATED IN THE TAQUERIA FRONT SERVICE AREA. 
ALSO MUST CLEAN/REPLACE THE EXHAUST HOOD FILTERS AT THE CANOPY LOCATED IN THE FRONT TAQUERIA AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR BROKEN WALL TILES AT THE MEAT DELI AREA UNDER THE MIDDLE PREP CUTTING TABLE. FOUND HOLES AT WALL AT ABOVE STATED AREA. 
MUST DETAIL CLEAN HANGING RACK LOCATED AT THE MEAT DELI AREA TO REMOVE DUST ACCUMULATION. 
MUST REPAIR DAMAGED WALL COVING UNDER THE SINK AND BEHIND THE TOILET BOWL IN THE BASEMENT RESTROOM ON THE LEFT HAND SIDE. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY LABEL ALL FOODS BEING STORED IN LARGE PLASTIC CONTAINERS INSIDE THE MEAT WALK-IN COOLER, THE PRODUCE WALK-IN COOLER AND THE 2DR COOLERS LOCATED IN THE TAQUERIA FRONT SERVICE AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REGROUT FLOOR IN FRONT OF THE HAND WASHING SINK IN THE MEAT DELI AREA SO AS TO BE SMOOTH AND EASILY CLEANABLE.",41.93856971527589,-87.69794594553062,"(41.93856971527589, -87.69794594553062)"
1770793,CARO MIO ITALIAN RISTORANTE,CARO MIO ITALIAN RISTORANTE,2196648,Restaurant,Risk 1 (High),1831-1833 W WILSON AVE ,CHICAGO,IL,60640,05/13/2016,Canvass,Fail,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: FOUND SURROUNDING AREAS OF THE OUTSIDE DUMPSTER AND GREASE CONTAINER NOT MAINTAINED. WITH DEBRIS AND SODA AND BEER CANS ALL OVER THE AREA. INSTRUCTED MANAGER THAT SURROUNDING AREAS MUST BE CLEAN AND MAINTAINED ALL THE TIMES. SERIOUS VIOLATION 7-38-020. 
OWNER ASKED ONE OF THE EMPLOYEE TO CLEAN THE SURROUNDING AREAS DURING INSPECTION.   | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: NO CHEMICAL TEST STRIP FOR THE CHLORINE SANITIZER FOR THE 3 COMPARTMENT SINK. MUST PROVIDE AND KEEP ON SITE ALL THE TIMES. SERIOUS VIOLATION 7-38-030. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST RE CAULK AROUND THE WASHBOWL SINK INSIDE THE WOMENS WASHROOM AND MAINTAIN. 
 
RUBBER GASKET OF THE 2 DOOR REACH IN COOLER RIPPED OFF.  MUST REPAIR AND MAINTAIN. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: WASH CLOTH FOR WIPING THE PREP TABLES, CHOPPING BOARD AND TOP OF THE PREP COOLER, MUST BE STORED ON A BUCKET WITH SANITIZING SOLUTION. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: ALL CLEAN UTENSILS,POTS,PANS, FOOD CONTAINERS MUST BE STORED UPSIDE DOWN/INVERTED TO PREVENT FROM DUST ACCUMULATION AND POSSIBLE CONTAMINATION. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST DATE AND LABEL ALL FOOD CONTAINERS WITH READY TO EAT FOOD INSIDE THE REACH IN COOLER AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: DUST ACCUMULATED ON THE VENT COVER INSIDE THE WOMENS WASHROOM . MUST CLEAN,REMOVE DUST AD MAINTAIN. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO FOOD HANDLERS CERTIFICATE AVAILABLE AT THIS TIME. MUST PROVIDE NEXT ROUTINE INSPECTION.",41.965030903424285,-87.67594846620307,"(41.965030903424285, -87.67594846620307)"
1770599,BOP BAR KOREAN FOOD,BOP BAR KOREAN FOOD,2438187,Mobile Food Preparer,Risk 1 (High),239 GOLF MILL CENTER STE 322,NILES NILES,IL,60714,05/11/2016,License,Pass,,,,
1770806,TOWN KITCHEN,TOWN  KITCHEN,2432155,Restaurant,Risk 1 (High),2002 S WENTWORTH AVE ,CHICAGO,IL,60616,05/13/2016,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO FOOD SERVICE MANAGER ON PREMISES AS REQUIRED WHILE POETENTIALLY HAZARDOUS FOODS ARE BEING PREPARED AND SERVED.  INSTRUCTED THAT A MANAGER MUST BE ON DUTY AT ALL TIMES. 
SERIOUS VIOLATION 7-38-012 ISSUED. | 70. NO SMOKING REGULATIONS - Comments: FOUND THREE PACKAGES OF CIGARETTES ON THE PREP COOLERS IN THE KITCHEN AND A CAN OF CIGARETTE BUTTS ON THE FLOOR OUTSIDE OF THE KITCHEN IN THE COMMON HALLWAY BY THE DOOR OF THE RESTAURANT.  INSTRUCTED THAT NO EVIDENCE OF CIGARETTES MUST BE VISIBLE AND THAT NO SMOKING IS ALLOWED IN THE BUILDING.  
CLEAN INDOOR AIR ORDINANCE ISSUED 7-32-020 C. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN CEILING VENTS TO REMOVE DUST OBSERVED. 
MUST CLEAN INSIDE OF HOODED SYSTEM TO REMOVE DUST BUILD UP.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST PROVIDE THREE WORKING DRAIN STOPPERS FOR THE THREE COMP SINK TO PROPERLY SET UP FOR WASH RINSE AND SANITIZING. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: ALL FOOD HANDLERS MUST OBTAIN THE REQUIRED IDPH FOOD HANDLE TRAINING CERRTIFICATE. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOUND SOME GROCERY BAGS BEING USED FOR FOOD STORAGE IN FREEZER; INSTRUCTED TO USE FOOD GRADE BAGS FOR FOOD STORAGE. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL FOOD HANDLERS MUST WEAR HAIR RESTRAINTS AT ALL TIMES WHILE HANDLING FOODS.",41.85528170377401,-87.63199264229414,"(41.85528170377401, -87.63199264229414)"
1770805,GATEWAY NEWSTANDS,GATEWAY NEWSTANDS,2458447,Grocery Store,Risk 3 (Low),311 S WACKER DR ,CHICAGO,IL,60606,05/13/2016,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WALLS IN REAR AREA NOT CLEAN OF DEBRIS.MUST CLEAN/MAINTAIN.",41.877791648104406,-87.63652434443534,"(41.877791648104406, -87.63652434443534)"
1770803,MIKKEY'S 53RD,MIKKEY'S RETRO GRILL,2446847,Restaurant,Risk 2 (Medium),5319 S HYDE PARK ,CHICAGO,IL,60615,05/13/2016,Short Form Complaint,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS NOTED AT IMPROPER TEMPERATURES.  NOTED APPROXIMATLEY 40LBS OF RAW CHICKEN AT 59.5 DEGREES F AND 20LBS OF RAW BEEF AT 51.2 DEGREES F. MUST MAINTAIN POTENTIALLY HAZARDOUS FOODS AT 40 DEGREES F AND BELOW OR 140 DEGREES F AND ABOVE. CRITICAL CITATION ISSUED 7-38-005A | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN AND SANITIZE THE WALL POTATO SLICER.   | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO VALID CITY OF CHICAGO FOOD SERVICE MANAGER CERTIFICATE POSTED.  MUST PROVIDE.  SERIOUS CITATION ISSUED 7-38-012",41.799003255757576,-87.58389265837322,"(41.799003255757576, -87.58389265837322)"
1766223,RANDOLPH TAVERN,RANDOLPH TAVERN,2283318,Restaurant,Risk 1 (High),188 W RANDOLPH ST ,CHICAGO,IL,60601,05/13/2016,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Walk in cooler shelving/racks that had peeling paint/rust, shall be repaired/replaced. 
Cutting boards that had deep cuts in kitchen prep areas, shall be replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Walk in cooler shelving/racks in kitchen prep area not clean, need detailed cleaning(crevices). 
Pop dispensing unit in kitchen prep area not clean, needs cleaning(detailed). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors under pop dispensing unit in kitchen prep area not clean, needs cleaning(detailed). | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Broken/damaged light shields in kitchen prep area, shall be replaced/repaired.",41.88457966297369,-87.63375683353853,"(41.88457966297369, -87.63375683353853)"
1770801,SHARKS FISH TONY STEAK,SHARKS FISH TONY STEAK,1942358,Restaurant,Risk 2 (Medium),805 W 111TH ST ,CHICAGO,IL,60643,05/13/2016,Complaint,Pass w/ Conditions,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FRONT DISPLAY COOLER 55F AND WALK-IN COOLER 48F NOT MAINTAINING PROPER TEMPERATURE. INSTRUCTED MANAGER TO REPAIR COOLERS, MUST MAINTAIN 40F OR BELOW. COOLERS ARE TAGGED HELD FOR INSPECTION AND MUST NOT BE USED UNTIL REINSPECTED BY CHICAGO DEPARTMENT OF HEALTH. CRITICAL VIOLATION 7-38-005A | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED BEEF 47.8F, BANANA PUDDING 51.4F, TURKEY BACON 51.9F AND DICED TOMATOES 53.8F STORED AT IMPROPER TEMPERATURE IN WALK-IN AND REACH-IN COOLERS. INSTRUCTED MANAGER TO DISCARD. ALL COLD FOOD MUST MAINTAIN 40F OR BELOW. CRITICAL VIOLATION 7-38-005A | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE ALL RUSTY SUFACES ON SHELVES IN REACH-IN AND WALK-IN COOLERS. REPLACE DAMAGED GASKETS ON PREP COOLER DOORS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF ALL COOLERS, FREEZERS, COOKING EQUIPMENT, PREP TABLES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE MISSING CEILING TILES IN FRONT COUNTER, PREP, AND DISH WASHING AREAS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE MISSING LIGHT SHIELDS IN FRONT PREP AREA AND INOPERABLE LIGHT BULBS IN WALK-IN COOLER AND VENTILATION HOOD. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: PROVIDE THERMOMETERS IN ALL COOLERS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: STORE MOP HEADS UPRIGHT TO PREVENT INSECT BREEDING. ELEVATE ALL STOCK OFF FLOOR IN WALK-IN COOLER AND STORAGE AREAS. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: STORE WASH CLOTHS IN SANITIZING SOLUTION. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: PROVIDE FOOD HANDLER CERTIFICATES FOR ALL EMPLOYEES. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL BULK CONTAINERS IN REAR STORAGE AREA.",41.69224436617783,-87.64262037785443,"(41.69224436617783, -87.64262037785443)"
1770798,EATING RECOVERY CENTER CHICAGO,EATING RECOVERY CENTER CHICAGO,2463228,Restaurant,Risk 2 (Medium),150 E HURON ST ,CHICAGO,IL,60611,05/13/2016,License,Pass,,41.895060785681196,-87.62350750911575,"(41.895060785681196, -87.62350750911575)"
1770788,YUN DING,YUN DING,2364198,Restaurant,Risk 1 (High),2002 S WENTWORTH AVE ,CHICAGO,IL,60616,05/13/2016,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOUND GROCERY BAGS BEING USED FOR STORING FOOD ITEMS INSIDE OF THE DEEP FREEZER; INSTRUCTED TO USE FOOD GRADE BAGS FOR FOOD STORAGE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR UNDER COOKING EQUIPMENT.",41.85528170377401,-87.63199264229414,"(41.85528170377401, -87.63199264229414)"
1770787,MANNYS COFFEE HOUSE,MANNYS COFFEE HOUSE,2451975,Restaurant,Risk 3 (Low),1131-1141 S JEFFERSON ST ,CHICAGO,IL,60607,05/13/2016,License Re-Inspection,Pass,,41.868015128224584,-87.64207038233704,"(41.868015128224584, -87.64207038233704)"
1770789,BEER,BEER,1873823,Restaurant,Risk 1 (High),3415 N CLARK ST ,CHICAGO,IL,60657,05/13/2016,Canvass,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: INADEQUATE HAND WASHING FACILITIES. NO SOAP OR PAPER TOWELS AT THE BAR EXPOSED HAND SINK WHERE CUSTOMERS WERE SEATING AND EATING/BEING SERVED. MANAGEMENT PROVIDED. CRITICAL VIOLATION 7-38-030. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: BULK FLOUR CONTAINER MUST BE LABELED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: LID OF BOX FREEZER #1 IN POOR REPAIR WITH EXPOSED INSULATION. MUST REPLACE. EXTERIOR OF GREASE TRAP DIRTY WITH GREASE AND RUST. MUST CLEAN AND REMOVE RUST OR RE-PAINT. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: EXTREMELY LOW WATER PRESSURE ON BOTH THE HOT AND COLD WATER AT THE BAR EXPOSED HAND SINK. MUST REPAIR AND PROVIDE ADEQUATE WATER. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: BROKEN LIGHT SHIELD ABOVE THE COOKS LINE COOLERS. MUST REPLACE. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATION FROM 8-13-15 NOT CORRECTED. #34-INSTRUCTED FACILITY TO CLEAN AND MAINTAIN FLOORS THROUGHOUT. FLOORS FOUND WITH EXCESSIVE GREASE BEHIND COOKS LINE COOKING EQUIPMENT, FLOORS THROUGHOUT THE REAR STORAGE, BASEMENT STORAGE, UNDER THE DISH MACHINE, BEHIND ALL COOLERS, AROUND THE ICE MACHINE ALL WITH DIRT AND EXCESSIVE DEBRIS.SERIOUS VIOLATION 7-42-090. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ALL UNNECESSARY ARTICLES THROUGHOUT THE REAR STORAGE AND BASEMENT STORAGE MUST BE REMOVED FROM THE PREMISES. ALL OTHER ARTICLES MUST BE STORED ELEVATED AND ORGANIZED. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: MUST PROVIDE A PROPER ICE SCOOP WITH A HANDLE FOR THE BAR ICE BIN. ICE SCOOP AT THE ICE MACHINE MUST BE STORED IN A CLEAN CONTAINER WITH A SANITIZING SOLUTION.",41.944016172882954,-87.65377671712871,"(41.944016172882954, -87.65377671712871)"
